Passenger ID;First Name;Last Name;Gender;Age;Nationality;Airport Name;Airport Country Code;Country Name;Airport Continent;Continents;Departure Date;Arrival Airport;Pilot Name;Flight Status;Ticket Type;Passenger Status
3WdUpo;Sylvan;Mingame;Male;62;Sweden;Bolwarra Airport;AU;Australia;OC;Oceania;10/11/2022;BCK;Sylvan Mingame;Delayed;Business;On Time
rTboC5;Jacklyn;Tregonna;Female;66;Yemen;Turkmenabat Airport;TM;Turkmenistan;AS;Asia;5/6/2022;CRZ;Jacklyn Tregonna;Cancelled;Business;On Time
EiLMy0;Cynthy;Lazer;Female;43;China;Binbrook Airfield;GB;United Kingdom;EU;Europe;8/11/2022;GSY;Cynthy Lazer;Delayed;Business;On Time
z0oBQ1;Des;Chicchelli;Male;60;China;Rochefort-Saint-Agnant (BA 721) Airport;FR;France;EU;Europe;1/4/2022;RCO;Des Chicchelli;Delayed;Business;On Time
DSzu7J;Lothaire;Gogay;Male;29;Uruguay;Campbellpore Airport;PK;Pakistan;AS;Asia;9/5/2022;CWP;Lothaire Gogay;Delayed;Business;On Time
MjcvZ8;Hephzibah;Kennermann;Female;42;Belarus;Argyle Downs Airport;AU;Australia;OC;Oceania;8/1/2022;AGY;Hephzibah Kennermann;On Time;Business;On Time
R8dspu;Andrea;Petrishchev;Female;21;Peru;St Petersburg Clearwater International Airport;US;United States;NAM;North America;12/22/2022;PIE;Andrea Petrishchev;Cancelled;Business;On Time
ql9qwG;Jaquith;Tranckle;Female;16;Slovenia;Pescara International Airport;IT;Italy;EU;Europe;7/28/2022;PSR;Jaquith Tranckle;Cancelled;Business;On Time
3U3uFA;Jaine;Kellert;Female;3;Russia;Casco Cove Coast Guard Station;US;United States;NAM;North America;10/13/2022;ATU;Jaine Kellert;On Time;Business;On Time
xN0v7l;Asia;Maffei;Female;17;China;Andahuaylas Airport;PE;Peru;SAM;South America;11/6/2022;ANS;Asia Maffei;Cancelled;Business;On Time
cstsbS;Jackie;Mauro;Male;35;China;Gansner Field;US;United States;NAM;North America;12/5/2022;GNF;Jackie Mauro;Cancelled;Business;On Time
Q4lgTS;Lucy;Blything;Female;5;French Polynesia;Erigavo Airport;SO;Somalia;AF;Africa;11/18/2022;ERA;Lucy Blything;Delayed;Business;On Time
p0dmOV;Herman;Levane;Male;76;South Africa;Austin Robert Mueller Municipal;US;United States;NAM;North America;12/16/2022;AUS;Herman Levane;On Time;Business;On Time
C8ACi3;Farleigh;Francais;Male;40;Brazil;Moreton Airport;AU;Australia;OC;Oceania;7/20/2022;MET;Farleigh Francais;On Time;Business;On Time
EcurKX;Sandi;Mieville;Female;81;Spain;Fazenda Vassoural Airport;BR;Brazil;SAM;South America;4/22/2022;0;Sandi Mieville;On Time;Business;On Time
kLCOyf;Andrey;Rosengarten;Male;82;Philippines;Warangal Airport;IN;India;AS;Asia;8/27/2022;WGC;Andrey Rosengarten;Cancelled;Business;On Time
PrTc3q;Cayla;Doxsey;Female;17;Afghanistan;Nadzab Airport;PG;Papua New Guinea;OC;Oceania;4/14/2022;LAE;Cayla Doxsey;Cancelled;Business;On Time
gfqAz6;Jorrie;Scholtz;Female;3;Portugal;Atkamba Airport;PG;Papua New Guinea;OC;Oceania;6/6/2022;ABP;Jorrie Scholtz;Cancelled;Business;On Time
dJQGus;Osborne;Binge;Male;28;Indonesia;Ittoqqortoormiit Heliport;GL;Greenland;EU;Europe;5/27/2022;OBY;Osborne Binge;On Time;Business;On Time
76644O;Aleksandr;Tipton;Male;12;Canada;L?s? Airport;DK;Denmark;EU;Europe;11/29/2022;BYR;Aleksandr Tipton;Cancelled;Business;On Time
UOrfIN;Una;Lehrahan;Female;53;Kazakhstan;Pine Island Airport;US;United States;NAM;North America;7/2/2022;DUF;Una Lehrahan;On Time;Business;On Time
3TghZi;Augustus;Storey;Male;89;China;Wharton Regional Airport;US;United States;NAM;North America;12/3/2022;WHT;Augustus Storey;Delayed;Business;On Time
iuscEc;Valene;Cavendish;Female;50;Iran;Thicket Portage Airport;CA;Canada;NAM;North America;2/11/2022;YTD;Valene Cavendish;Cancelled;Business;On Time
MgnSEO;Gabrila;Renihan;Female;39;Indonesia;Middle Caicos Airport;TC;Turks and Caicos Islands;NAM;North America;1/6/2022;MDS;Gabrila Renihan;Delayed;Business;On Time
AuW8zr;Hillery;Waters;Male;19;Argentina;Solovki Airport;RU;Russian Federation;EU;Europe;11/13/2022;CSH;Hillery Waters;Cancelled;Business;On Time
XcY3JF;Godart;Starbuck;Male;66;France;Brussels South Charleroi Airport;BE;Belgium;EU;Europe;2/25/2022;CRL;Godart Starbuck;On Time;Business;On Time
IdUyc5;Valry;Elcocks;Female;51;Cuba;Biarritz-Anglet-Bayonne Airport;FR;France;EU;Europe;7/8/2022;BIQ;Valry Elcocks;Delayed;Business;On Time
vDn0as;Lynea;Sorey;Female;61;Sweden;Makkovik Airport;CA;Canada;NAM;North America;7/31/2022;YMN;Lynea Sorey;On Time;Business;On Time
HJBPZr;Myca;Ixor;Male;18;United States;K. D. Matanzima Airport;ZA;South Africa;AF;Africa;4/25/2022;UTT;Myca Ixor;Cancelled;Business;On Time
1aEV3z;Hy;Thiese;Male;23;Russia;Pensacola Regional Airport;US;United States;NAM;North America;6/5/2022;PNS;Hy Thiese;On Time;Business;On Time
CjlSdp;Danny;Cubin;Female;79;Burkina Faso;Meadows Field;US;United States;NAM;North America;9/29/2022;BFL;Danny Cubin;Cancelled;Business;On Time
eEIyN9;Luigi;Hillan;Male;54;Russia;Fillmore Municipal Airport;US;United States;NAM;North America;5/9/2022;FIL;Luigi Hillan;On Time;Business;On Time
NWictd;April;Deerness;Female;20;France;Hyakuri Airport;JP;Japan;AS;Asia;9/21/2022;IBR;April Deerness;Cancelled;Business;On Time
xT4XUI;Kendrick;Precious;Male;3;Zimbabwe;General Abelardo L. Rodr?guez International Airport;MX;Mexico;NAM;North America;2/8/2022;TIJ;Kendrick Precious;Cancelled;Business;On Time
K1cmv3;Leisha;MacArthur;Female;64;China;Noum?a Magenta Airport;NC;New Caledonia;OC;Oceania;3/11/2022;GEA;Leisha MacArthur;On Time;Business;On Time
kQQhwQ;Riley;Mainds;Male;81;Venezuela;St Mary's Airport;US;United States;NAM;North America;7/12/2022;KSM;Riley Mainds;Delayed;Business;On Time
T2emzb;Merrick;Prugel;Male;61;Japan;Hakodate Airport;JP;Japan;AS;Asia;9/6/2022;HKD;Merrick Prugel;Delayed;Business;On Time
hIqpMy;Kristina;Wilgar;Female;58;Portugal;Umiat Airport;US;United States;NAM;North America;1/23/2022;UMT;Kristina Wilgar;Delayed;Business;On Time
KzxEla;Tricia;Diter;Female;7;Portugal;Mwanza Airport;TZ;Tanzania, United Republic of;AF;Africa;5/29/2022;MWZ;Tricia Diter;Cancelled;Business;On Time
yGuHao;Adara;Wollard;Female;56;Belarus;Osaka International Airport;JP;Japan;AS;Asia;9/30/2022;ITM;Adara Wollard;On Time;Business;On Time
4G9pCd;Hadria;O'Doogan;Female;66;Iran;St. Helena Airport;SH;Saint Helena, Ascension and Tristan da Cunha;AF;Africa;1/18/2022;HLE;Hadria O'Doogan;Cancelled;Business;On Time
wkWpax;Sutton;Shelly;Male;26;China;Tawau Airport;MY;Malaysia;AS;Asia;9/4/2022;TWU;Sutton Shelly;On Time;Business;On Time
ckRrzR;Drucill;Ort;Female;49;Philippines;Hancock County-Bar Harbor Airport;US;United States;NAM;North America;8/6/2022;BHB;Drucill Ort;Cancelled;Business;On Time
ehJCH1;Krystalle;Ianetti;Female;83;Brazil;Charles B. Wheeler Downtown Airport;US;United States;NAM;North America;6/3/2022;MKC;Krystalle Ianetti;On Time;Business;On Time
iiyE90;Gerhard;Pennyman;Male;28;Japan;Cambridge Dorchester Airport;US;United States;NAM;North America;6/9/2022;CGE;Gerhard Pennyman;On Time;Business;On Time
Tm1cFI;Nathanil;Kobisch;Male;8;China;Nelspruit Airport;ZA;South Africa;AF;Africa;5/12/2022;NLP;Nathanil Kobisch;On Time;Business;On Time
qlw04u;Marissa;Durber;Female;23;Sierra Leone;Saniat R'mel Airport;MA;Morocco;AF;Africa;10/9/2022;TTU;Marissa Durber;Cancelled;Business;On Time
JmXqSG;Timmy;Branni;Male;39;South Africa;Koggala Airport;LK;Sri Lanka;AS;Asia;5/18/2022;KCT;Timmy Branni;Delayed;Business;On Time
FlK6WD;Kristoffer;Aldersley;Male;56;Indonesia;Las Malvinas/Echarate Airport;PE;Peru;SAM;South America;8/31/2022;VVN;Kristoffer Aldersley;Cancelled;Business;On Time
4XPxPB;Sammy;Breslauer;Female;67;Philippines;Woitape Airport;PG;Papua New Guinea;OC;Oceania;8/25/2022;WTP;Sammy Breslauer;Delayed;Business;On Time
wTWgft;Josephine;Carruth;Female;46;Russia;Zoersel (Oostmalle) Airfield;BE;Belgium;EU;Europe;3/13/2022;OBL;Josephine Carruth;On Time;Business;On Time
1Hxanc;John;Geerdts;Male;31;Bosnia and Herzegovina;Mat?o Airport;BR;Brazil;SAM;South America;6/14/2022;0;John Geerdts;On Time;Business;On Time
3DBM4B;Devondra;Cater;Female;79;Tanzania;Greater Cumberland Regional Airport;US;United States;NAM;North America;7/21/2022;CBE;Devondra Cater;Cancelled;Business;On Time
JrkllC;Paige;Coltart;Male;68;Argentina;Koliganek Airport;US;United States;NAM;North America;10/31/2022;KGK;Paige Coltart;On Time;Business;On Time
ItT918;Ruy;Dowtry;Male;4;Russia;Bucholz Army Air Field;MH;Marshall Islands;OC;Oceania;6/9/2022;KWA;Ruy Dowtry;Cancelled;Business;On Time
8d2wXM;Loreen;Le Prevost;Female;81;China;Turin Airport;IT;Italy;EU;Europe;4/9/2022;TRN;Loreen Le Prevost;Cancelled;Business;On Time
aTWLGf;Flory;Prestidge;Female;86;Bulgaria;Hokitika Airfield;NZ;New Zealand;OC;Oceania;1/6/2022;HKK;Flory Prestidge;Cancelled;Business;On Time
sHZsv2;Madelaine;Mattiazzi;Female;9;Iran;Sikeston Memorial Municipal Airport;US;United States;NAM;North America;4/28/2022;SIK;Madelaine Mattiazzi;Delayed;Business;On Time
FCrFDg;Mata;Hunday;Male;31;Poland;Kodiak Airport;US;United States;NAM;North America;7/30/2022;ADQ;Mata Hunday;Cancelled;Business;On Time
CxYnki;Britte;Kellick;Female;30;Sweden;Kulik Lake Airport;US;United States;NAM;North America;2/27/2022;LKK;Britte Kellick;On Time;Business;On Time
ovVtSI;Winne;Glasner;Female;55;Russia;Asirim Airport;PG;Papua New Guinea;OC;Oceania;5/19/2022;ASZ;Winne Glasner;Cancelled;Business;On Time
W8cWHZ;Katharyn;Easdon;Female;74;China;Leron Plains Airport;PG;Papua New Guinea;OC;Oceania;7/28/2022;LPN;Katharyn Easdon;Cancelled;Business;On Time
5sOj0W;Gloriane;Aspall;Female;48;Philippines;Castro Airport;BR;Brazil;SAM;South America;9/25/2022;QAC;Gloriane Aspall;Cancelled;Business;On Time
IZqOZX;Katharine;Hatto;Female;72;Sweden;Khwahan Airport;AF;Afghanistan;AS;Asia;6/30/2022;KWH;Katharine Hatto;Cancelled;Business;On Time
JTKgmm;Pattie;Ropcke;Male;36;Indonesia;Al Dhafra Air Base;AE;United Arab Emirates;AS;Asia;4/28/2022;DHF;Pattie Ropcke;Cancelled;Business;On Time
lISD4C;Helyn;Dunleavy;Female;40;Indonesia;Chkalovskiy Air Base;RU;Russian Federation;EU;Europe;3/21/2022;CKL;Helyn Dunleavy;On Time;Business;On Time
N0vdDE;Javier;Gollin;Male;90;French Polynesia;Texada Gillies Bay Airport;CA;Canada;NAM;North America;12/1/2022;YGB;Javier Gollin;On Time;Business;On Time
OLyOlT;Magdalena;Dupey;Female;87;United States;Playa Grande Airport;GT;Guatemala;NAM;North America;3/13/2022;PKJ;Magdalena Dupey;Cancelled;Business;On Time
V1bhi1;Bartholomeus;Rowena;Male;75;Myanmar;Manihi Airport;PF;French Polynesia;OC;Oceania;6/19/2022;XMH;Bartholomeus Rowena;Cancelled;Business;On Time
McdMoQ;Ricoriki;Morrad;Male;28;China;Auvergne Airport;AU;Australia;OC;Oceania;8/23/2022;AVG;Ricoriki Morrad;Cancelled;Business;On Time
qaTqtP;Otto;Mattson;Male;67;Peru;Kandahar Airport;AF;Afghanistan;AS;Asia;5/2/2022;KDH;Otto Mattson;Cancelled;Business;On Time
NCZOn3;Fedora;Hucquart;Female;16;Indonesia;Huehuetenango Airport;GT;Guatemala;NAM;North America;3/16/2022;HUG;Fedora Hucquart;Cancelled;Business;On Time
sneLfY;Erie;Brickham;Male;22;Paraguay;Marina Di Campo Airport;IT;Italy;EU;Europe;5/22/2022;EBA;Erie Brickham;Delayed;Business;On Time
GjfFSS;Abby;Bogart;Male;8;Sweden;Sandringham Airport;AU;Australia;OC;Oceania;5/23/2022;SRM;Abby Bogart;On Time;Business;On Time
qdKenK;Fred;Hadrill;Male;73;Bolivia;Cangapara Airport;BR;Brazil;SAM;South America;3/13/2022;FLB;Fred Hadrill;Cancelled;Business;On Time
tbJy3D;Elizabeth;Fitchell;Female;87;South Africa;General Jos? Mar?a Y??ez International Airport;MX;Mexico;NAM;North America;6/28/2022;GYM;Elizabeth Fitchell;Delayed;Business;On Time
02yxq3;Berry;Corradengo;Female;84;Somalia;Wick Airport;GB;United Kingdom;EU;Europe;4/8/2022;WIC;Berry Corradengo;Delayed;Business;On Time
hqF74k;Marline;Dinning;Female;59;China;Ashgabat International Airport;TM;Turkmenistan;AS;Asia;3/31/2022;ASB;Marline Dinning;Delayed;Business;On Time
J9kfT2;Willabella;Brumbye;Female;3;Morocco;Porbandar Airport;IN;India;AS;Asia;2/18/2022;PBD;Willabella Brumbye;Delayed;Business;On Time
vEqCaw;Jarrid;Heugel;Male;37;Brazil;Tshipise Airport;ZA;South Africa;AF;Africa;5/18/2022;TSD;Jarrid Heugel;Cancelled;Business;On Time
OxbLSU;Claudina;How;Female;67;Indonesia;Mont-Dauphin - St-Cr?pin Airport;FR;France;EU;Europe;10/17/2022;SCP;Claudina How;On Time;Business;On Time
5N557x;Domenic;Whitelock;Male;54;Vietnam;Elfin Cove Seaplane Base;US;United States;NAM;North America;8/8/2022;ELV;Domenic Whitelock;Cancelled;Business;On Time
LnE29B;Ailsun;Gladeche;Female;73;France;Abdul Rachman Saleh Airport;ID;Indonesia;AS;Asia;4/17/2022;MLG;Ailsun Gladeche;On Time;Business;On Time
Nivaxt;Cobby;Raimbauld;Male;4;Mexico;Tommy Kochon Airport;CA;Canada;NAM;North America;4/3/2022;YCK;Cobby Raimbauld;Delayed;Business;On Time
ckouwz;Bekki;Norsworthy;Female;81;Russia;Miskolc Airport;HU;Hungary;EU;Europe;6/23/2022;MCQ;Bekki Norsworthy;Cancelled;Business;On Time
VnYCyB;Emmery;Aven;Male;47;Argentina;Siwa Oasis North Airport;EG;Egypt;AF;Africa;5/21/2022;SEW;Emmery Aven;Delayed;Business;On Time
GLBN7S;Cammie;D'Aubney;Female;32;Russia;Manassas Regional Airport/Harry P. Davis Field;US;United States;NAM;North America;4/5/2022;MNZ;Cammie D'Aubney;Delayed;Business;On Time
gLHIo1;Gertrudis;Baddow;Female;60;China;Needles Airport;US;United States;NAM;North America;10/5/2022;EED;Gertrudis Baddow;Delayed;Business;On Time
FKYZOv;Clyve;Capron;Male;86;Indonesia;Kiwai Airport;PG;Papua New Guinea;OC;Oceania;11/23/2022;KWX;Clyve Capron;On Time;Business;On Time
zUtFtb;Julissa;Ferneyhough;Female;63;Nigeria;Da Nang International Airport;VN;Viet Nam;AS;Asia;4/12/2022;DAD;Julissa Ferneyhough;Delayed;Business;On Time
6LmaFt;Hunfredo;Brosenius;Male;9;Colombia;Catamarca Airport;AR;Argentina;SAM;South America;12/7/2022;CTC;Hunfredo Brosenius;Cancelled;Business;On Time
kqjvdK;Vikky;Cuxon;Female;65;Nepal;Tindouf Airport;DZ;Algeria;AF;Africa;9/3/2022;TIN;Vikky Cuxon;Delayed;Business;On Time
s47nSr;Libbey;Baldick;Female;84;Laos;Belize City Municipal Airport;BZ;Belize;NAM;North America;5/5/2022;TZA;Libbey Baldick;Cancelled;Business;On Time
mNOycv;Denna;Wardle;Female;1;Russia;Charles de Gaulle International Airport;FR;France;EU;Europe;1/10/2022;CDG;Denna Wardle;On Time;Business;On Time
s4Uxoc;Humbert;Hillburn;Male;78;United States;D?sseldorf Airport;DE;Germany;EU;Europe;12/1/2022;DUS;Humbert Hillburn;Cancelled;Business;On Time
HmZ2Lm;Louella;Gayter;Female;37;China;Craig Field;US;United States;NAM;North America;6/14/2022;SEM;Louella Gayter;Delayed;Business;On Time
0BwS9O;Aldridge;Antos;Male;84;Poland;Garaina Airport;PG;Papua New Guinea;OC;Oceania;8/27/2022;GAR;Aldridge Antos;Delayed;Business;On Time
O45GwT;Barnaby;Sullivan;Male;9;Indonesia;Sibisa Airport;ID;Indonesia;AS;Asia;4/18/2022;SIW;Barnaby Sullivan;Cancelled;Business;On Time
kcwOMF;Linus;Domino;Male;1;Afghanistan;Mogilev Airport;BY;Belarus;EU;Europe;4/4/2022;MVQ;Linus Domino;Delayed;Business;On Time
wShVtf;Bryana;Geraghty;Female;52;Panama;Aklavik/Freddie Carmichael Airport;CA;Canada;NAM;North America;12/27/2022;LAK;Bryana Geraghty;Cancelled;Business;On Time
FQqDJU;Ricky;Cluderay;Female;9;Poland;Danilo Atienza Air Base;PH;Philippines;AS;Asia;11/29/2022;SGL;Ricky Cluderay;Cancelled;Business;On Time
gveLud;Findley;Stansbie;Male;18;France;Krakor Airport;KH;Cambodia;AS;Asia;5/17/2022;KZD;Findley Stansbie;Delayed;Business;On Time
npOW9C;Ignaz;Florio;Male;32;Malaysia;Malam Airport;PG;Papua New Guinea;OC;Oceania;8/26/2022;MQO;Ignaz Florio;On Time;Business;On Time
MJuiIt;Marten;Gaish;Male;36;Philippines;Salluit Airport;CA;Canada;NAM;North America;12/15/2022;YZG;Marten Gaish;On Time;Business;On Time
MAbzOg;Evita;Kuzemka;Female;77;Dominican Republic;Maastricht Aachen Airport;NL;Netherlands;EU;Europe;2/5/2022;MST;Evita Kuzemka;Cancelled;Business;On Time
BZhYcn;Rena;Luty;Female;66;China;Hola Airport;KE;Kenya;AF;Africa;8/30/2022;HOA;Rena Luty;Cancelled;Business;On Time
286wsD;Aguie;Shasnan;Male;33;Portugal;Molokai Airport;US;United States;NAM;North America;7/4/2022;MKK;Aguie Shasnan;Cancelled;Business;On Time
UocAmw;Randi;Mintram;Male;23;Honduras;Sabi Sabi Airport;ZA;South Africa;AF;Africa;4/10/2022;GSS;Randi Mintram;Cancelled;Business;On Time
eDvzjU;Valera;Aynscombe;Female;34;Russia;Chacalluta Airport;CL;Chile;SAM;South America;3/17/2022;ARI;Valera Aynscombe;Delayed;Business;On Time
OwtMv5;Harmony;Denisovich;Female;20;Croatia;Beersheba (Teyman) Airport;IL;Israel;AS;Asia;2/14/2022;BEV;Harmony Denisovich;Cancelled;Business;On Time
9rHYcR;Ellynn;Moles;Female;79;Croatia;Mornington Island Airport;AU;Australia;OC;Oceania;9/21/2022;ONG;Ellynn Moles;Cancelled;Business;On Time
uGmlH9;Seward;Menendez;Male;3;Russia;Kisengam Airport;PG;Papua New Guinea;OC;Oceania;5/12/2022;KSG;Seward Menendez;Cancelled;Business;On Time
xaoLBZ;Diane;Cappineer;Female;1;Sweden;El Palomar Airport;AR;Argentina;SAM;South America;3/17/2022;EPA;Diane Cappineer;Delayed;Business;On Time
CHvlGN;Marti;Turney;Female;26;Czech Republic;Fort Severn Airport;CA;Canada;NAM;North America;3/23/2022;YER;Marti Turney;On Time;Business;On Time
Mwef4e;Arte;Pawlik;Male;9;China;Sultan Mahmud Badaruddin II Airport;ID;Indonesia;AS;Asia;10/25/2022;PLM;Arte Pawlik;Delayed;Business;On Time
e0gnl2;Claudette;Young;Female;69;Pakistan;Gardez Airport;AF;Afghanistan;AS;Asia;5/2/2022;GRG;Claudette Young;Cancelled;Business;On Time
GEox9B;Eugene;Scawen;Male;70;Canada;Coronel FAP Alfredo Mendivil Duarte Airport;PE;Peru;SAM;South America;6/20/2022;AYP;Eugene Scawen;Delayed;Business;On Time
JQ4kvt;Sully;Pods;Male;37;China;Prince Rupert Airport;CA;Canada;NAM;North America;1/5/2022;YPR;Sully Pods;On Time;Business;On Time
D5sCSF;Gillian;Cattonnet;Female;21;Belarus;Rae Lakes Airport;CA;Canada;NAM;North America;10/31/2022;YRA;Gillian Cattonnet;On Time;Business;On Time
j34kfQ;Nessi;Muffitt;Female;76;Poland;Arathusa Safari Lodge Airport;ZA;South Africa;AF;Africa;11/13/2022;ASS;Nessi Muffitt;On Time;Business;On Time
NBsGhf;Baxy;Taile;Male;81;Palestinian Territory;Sanhe Airport;CN;China;AS;Asia;10/30/2022;YYA;Baxy Taile;On Time;Business;On Time
j7Yds0;Bernita;Welburn;Female;11;Indonesia;El Paso International Airport;US;United States;NAM;North America;8/25/2022;ELP;Bernita Welburn;Cancelled;Business;On Time
lQ6Iws;Alaine;Heathcoat;Female;40;Brazil;Beni Airport;CD;Congo, The Democratic Republic of the;AF;Africa;2/10/2022;BNC;Alaine Heathcoat;Delayed;Business;On Time
plv2vN;Huntley;Kilgallon;Male;89;China;Brive Souillac Airport;FR;France;EU;Europe;9/19/2022;BVE;Huntley Kilgallon;Cancelled;Business;On Time
NnUpTp;Dehlia;Mingauld;Female;3;Indonesia;Powell Municipal Airport;US;United States;NAM;North America;12/15/2022;POY;Dehlia Mingauld;Cancelled;Business;On Time
eVSbBh;Joey;Curzey;Female;12;Mozambique;Huangyan Luqiao Airport;CN;China;AS;Asia;9/27/2022;HYN;Joey Curzey;Delayed;Business;On Time
Og282J;Rhys;Le feuvre;Male;43;China;Rose Bay Seaplane Base;AU;Australia;OC;Oceania;1/2/2022;RSE;Rhys Le feuvre;Cancelled;Business;On Time
Gtl8tf;Jerad;Wyldbore;Male;17;Indonesia;La Grande Rivi?re Airport;CA;Canada;NAM;North America;7/20/2022;YGL;Jerad Wyldbore;Cancelled;Business;On Time
h8Z2id;Linn;Surmeyers;Male;84;Indonesia;Caruaru Airport;BR;Brazil;SAM;South America;12/28/2022;CAU;Linn Surmeyers;On Time;Business;On Time
BTwfYJ;Rebekkah;Sivess;Female;12;Brazil;Mekoryuk Airport;US;United States;NAM;North America;3/6/2022;MYU;Rebekkah Sivess;Delayed;Business;On Time
4Nw264;Danya;Yeldham;Male;78;Russia;Kolhapur Airport;IN;India;AS;Asia;3/30/2022;KLH;Danya Yeldham;Delayed;Business;On Time
F5GFm6;Don;Bownas;Male;3;Netherlands;Marawaka Airport;PG;Papua New Guinea;OC;Oceania;5/11/2022;MWG;Don Bownas;On Time;Business;On Time
4O8vQU;Maure;Ruzic;Female;33;Mexico;Bethel Seaplane Base;US;United States;NAM;North America;3/28/2022;JBT;Maure Ruzic;Delayed;Business;On Time
WduNpT;Ulric;Janata;Male;41;Poland;Sierra Blanca Regional Airport;US;United States;NAM;North America;1/1/2022;RUI;Ulric Janata;Cancelled;Business;On Time
kZTje1;Brion;Glavias;Male;58;Afghanistan;Newcastle Airport;AU;Australia;OC;Oceania;3/9/2022;NTL;Brion Glavias;On Time;Business;On Time
1PTyQm;Petronia;Gleadhall;Female;63;Philippines;Anaktuvuk Pass Airport;US;United States;NAM;North America;7/14/2022;AKP;Petronia Gleadhall;On Time;Business;On Time
ndMAQ1;Eduino;MacGray;Male;62;Argentina;Apple Valley Airport;US;United States;NAM;North America;10/15/2022;APV;Eduino MacGray;Cancelled;Business;On Time
C7zDhR;Gerald;Priddey;Male;70;Croatia;Ely Airport Yelland Field;US;United States;NAM;North America;9/14/2022;ELY;Gerald Priddey;Delayed;Business;On Time
zqNCcX;Lacie;Blackster;Female;68;Madagascar;Nelson Lagoon Airport;US;United States;NAM;North America;1/9/2022;NLG;Lacie Blackster;Delayed;Business;On Time
eX0bNa;Tyson;Mattevi;Male;87;China;Clovis Municipal Airport;US;United States;NAM;North America;2/16/2022;CVN;Tyson Mattevi;Cancelled;Business;On Time
Og5Oyh;Vernor;McGougan;Male;14;Czech Republic;Baidoa Airport;SO;Somalia;AF;Africa;6/4/2022;BIB;Vernor McGougan;On Time;Business;On Time
5Egf6p;Glenda;Mash;Female;74;France;Smithton Airport;AU;Australia;OC;Oceania;1/24/2022;SIO;Glenda Mash;Cancelled;Business;On Time
14uRD2;Mohandis;Slator;Male;21;France;Iraan Municipal Airport;US;United States;NAM;North America;5/22/2022;IRB;Mohandis Slator;Delayed;Business;On Time
O5uYEC;Briggs;Armatys;Male;13;China;Innisfail Airport;AU;Australia;OC;Oceania;5/25/2022;IFL;Briggs Armatys;Delayed;Business;On Time
bjQlvx;Beatrisa;Chapelhow;Female;17;Russia;La Nubia Airport;CO;Colombia;SAM;South America;8/19/2022;MZL;Beatrisa Chapelhow;Cancelled;Business;On Time
VpdqgQ;Lissi;Cantopher;Female;32;Poland;Statesboro Bulloch County Airport;US;United States;NAM;North America;4/26/2022;TBR;Lissi Cantopher;Delayed;Business;On Time
98Lgd0;Lilyan;Vellender;Female;46;Thailand;Altoona Blair County Airport;US;United States;NAM;North America;12/8/2022;AOO;Lilyan Vellender;Cancelled;Business;On Time
7y9nr0;Darsey;Dzenisenka;Female;53;China;Majkin Airport;MH;Marshall Islands;OC;Oceania;11/12/2022;MJE;Darsey Dzenisenka;On Time;Business;On Time
ePlT8Z;Eldon;Bingley;Male;9;Cuba;Libo Airport;CN;China;AS;Asia;9/10/2022;LLB;Eldon Bingley;Cancelled;Business;On Time
